Hand Number, Hand Wager, Hand Net, Hand Total, Bank Total
5670,100,-100,25,12250
5671,100,100,20,12350
5672,100,100,15,12450
5673,100,-100,13,12350
5674,100,-100,18,12250
5675,100,-100,15,12150
5676,100,150,21,12300
5677,100,100,13,12400
5678,100,150,21,12550
5679,100,-100,17,12450
5680,100,-100,24,12350
5681,100,100,19,12450
5682,100,100,20,12550
5683,100,-100,13,12450
5684,200,0,18,12450
5685,100,-100,8,12350
5686,100,-100,16,12250
5687,100,-100,18,12150
5688,100,100,14,12250
5689,200,-200,15,12050
5690,100,100,20,12150
5691,100,-100,16,12050
5692,100,-100,16,11950
5693,100,-100,20,11850
5694,100,100,14,11950
5695,100,100,19,12050
5696,200,-200,14,11850
5697,100,100,21,11950
5698,100,-100,22,11850
5699,100,100,21,11950
5700,100,-100,7,11850
5701,100,100,20,11950
5702,100,0,17,11950
5703,100,100,19,12050
5704,100,0,20,12050
5705,100,100,19,12150
5706,100,100,13,12250
5707,100,100,12,12350
5708,100,100,18,12450
5709,200,200,21,12650
5710,100,100,19,12750
5711,100,-100,19,12650
5712,100,-100,15,12550
5713,100,-100,25,12450
5714,100,100,20,12550
5715,100,-100,17,12450
5716,100,100,21,12550
5717,100,100,21,12650
5718,100,100,16,12750
5719,200,200,13,12950
5720,100,-100,26,12850
5721,100,100,12,12950
5722,100,-100,19,12850
5723,100,-100,19,12750
5724,100,100,21,12850
5725,100,-100,18,12750
5726,100,0,18,12750
5727,100,150,21,12900
5728,100,0,20,12900
5729,100,-100,17,12800
5730,100,100,17,12900
5731,100,100,18,13000
5732,100,-100,24,12900
5733,100,-100,16,12800
5734,100,-100,17,12600
5735,100,-100,17,12600
5736,100,-100,14,12500
5737,100,100,16,12600
5738,100,150,21,12750
5739,100,-100,6,12650
5740,100,-100,22,12550
5741,100,-100,20,12450
5742,200,200,21,12650
5743,100,-100,23,12550
5744,200,-200,13,12350
5745,200,200,19,12450
5746,100,-100,22,12450
5747,100,-100,22,12350
5748,100,100,20,12450
5749,100,100,12,12550
5750,100,150,21,12700
5751,100,100,16,12800
5752,100,0,17,12800
5753,200,200,20,13000
5754,100,100,18,13100
5755,100,150,21,13250
5756,100,-100,14,13150
5757,200,-200,17,12950
5758,200,-200,13,12750
5759,200,200,20,12950
5760,100,100,18,13050
5761,100,100,16,13150
5762,100,100,21,13250
5763,100,-100,15,13150
5764,100,100,18,13250
5765,100,-100,19,13150
5766,100,-100,18,13050
5767,100,100,13,13150
5768,100,100,19,13150
5769,100,100,19,13350
5770,100,100,18,13450
5771,100,150,21,13600
5772,100,-100,19,13500
5773,100,-100,17,13400
5774,100,-100,23,13300
5775,100,-100,25,13200
5776,100,100,14,13300
5777,100,-100,14,13200
5778,100,100,18,13300
5779,200,200,20,13500
5780,100,100,13,13600
5781,200,200,12,13800
5782,100,-100,17,13700
5783,100,100,17,13800
5784,100,100,16,13900
5785,100,100,20,14000
5786,100,0,18,14000
5787,100,100,20,14100
5788,100,-100,20,14000
5789,100,100,20,14100
5790,100,0,19,14100
5791,200,200,13,14300
5792,100,100,20,14400
5793,100,100,20,14500
5794,100,100,21,14600
5795,100,100,18,14700
5796,100,-100,23,14600
5797,200,200,15,14800
5798,100,100,17,14900
5799,100,0,20,14900
5800,100,-100,16,14800
5801,100,0,20,14800
5802,100,100,12,14900
5803,100,100,20,15000
5804,100,0,20,15000
5805,100,100,19,15100
5806,100,-100,22,15000
5807,100,-100,23,14900
5808,100,-100,15,14800
5809,200,200,20,15000
5810,100,-100,14,14900
5811,100,100,14,15000
5812,100,100,17,15100
5813,100,-100,24,15000
5814,100,0,20,15000
5815,100,100,16,15100
5816,100,100,18,15200
5817,100,-100,24,15100
5818,100,100,20,15200
5819,100,100,18,15300
5820,100,100,18,15400
5821,100,-100,23,15300
5822,100,100,20,15400
5823,100,100,20,15500
5824,100,100,19,15600
5825,100,0,18,15600
5826,100,100,21,15700
5827,200,-200,14,15500
5828,100,100,18,15600
5829,100,-100,24,15500
5830,100,-100,18,15400
5831,100,100,21,15500
5832,100,-100,26,15400
5833,100,-100,22,15300
5834,100,150,21,15450
5835,100,150,21,15600
5836,100,100,14,15700
5837,100,150,21,15850
5838,100,100,20,15950
5839,100,-100,23,15850
5840,100,0,17,15850
5841,100,100,18,15950
5842,100,-100,15,15850
5843,100,-100,25,15750
5844,100,-100,12,15650
5845,100,-100,24,15550
5846,100,-100,16,15450
5847,100,100,13,15550
5848,100,100,19,15650
5849,100,-100,25,15550
5850,100,-100,23,15450
5851,100,-100,12,15350
5852,100,-100,17,15250
5853,100,-100,18,15150
5854,100,-100,18,15050
5855,100,-100,17,14950
5856,100,0,20,14950
5857,100,-100,23,14850
5858,100,100,19,14950
5859,100,100,21,15050
5860,100,150,21,15200
5861,100,0,17,15200
5862,100,100,19,15300
5863,100,100,17,15400
5864,100,-100,25,15300
5865,100,100,19,15400
5866,200,-200,16,15200
5867,100,-100,18,15100
5868,100,-100,17,15000
5869,100,100,20,15100
5870,200,-200,15,14900
5871,100,-100,18,14800
5872,200,200,19,15000
5873,100,-100,23,14900
5874,100,-100,25,14800
5875,100,-100,18,14700
5876,100,100,13,14800
5877,200,200,19,14900
5878,100,100,18,15100
5879,100,-100,23,15000
5880,100,100,20,15100
5881,100,100,20,15200
5882,100,-100,13,15100
5883,100,-100,8,15000
5884,100,100,20,15100
5885,100,100,13,15200
5886,200,200,20,15400
5887,100,100,12,15500
5888,100,0,18,15500
5889,100,-100,23,15400
5890,100,100,20,15500
5891,100,-100,26,15400
5892,100,0,21,15400
5893,100,-100,12,15300
5894,100,150,21,15450
5895,100,-100,22,15350
5896,100,-100,18,15250
5897,100,100,20,15350
5898,100,100,20,15450
5899,100,-100,15,15350
5900,100,100,20,15450
5901,100,100,19,15550
5902,100,100,13,15650
5903,100,150,21,15800
5904,200,200,20,16000
5905,100,-100,16,15900
5906,100,100,18,16000
5907,200,0,21,16000
5908,100,-100,12,15900
5909,100,-100,24,15800
5910,100,100,19,15900
5911,200,200,20,16100
5912,100,-100,17,16000
5913,200,-200,12,15800
5914,100,-100,12,15600
5915,100,-100,13,15600
5916,100,100,19,15700
5917,100,-100,19,15600
5918,200,-200,18,15400
5919,100,-100,17,15300
5920,100,-100,11,15200
5921,100,-100,25,15100
5922,100,100,19,15200
5923,100,100,19,15300
5924,100,100,19,15400
5925,100,-100,15,15300
5926,100,-100,14,15200
5927,200,0,19,15200
5928,100,-100,15,15100
5929,100,100,18,15200
5930,100,-100,17,15100
5931,100,100,21,15200
5932,100,100,17,15300
5933,100,-100,18,15200
5934,100,-100,19,15100
5935,100,100,21,15200
5936,100,100,20,15300
5937,100,0,20,15300
5938,100,100,19,15400
5939,100,-100,15,15300
5940,100,-100,13,15200
5941,100,-100,19,15100
5942,100,100,19,15200
5943,100,-100,19,15100
5944,200,200,15,15300
5945,100,-100,18,15200
5946,100,-100,22,15100
5947,100,-100,23,15000
5948,100,100,20,15000
5949,100,-100,15,15000
5950,100,150,21,15150
5951,100,0,17,15150
5952,100,-100,13,15050
5953,100,100,12,15150
5954,100,-100,17,14950
5955,100,-100,13,14950
5956,100,150,21,15100
5957,100,-100,20,15000
5958,100,100,17,15100
5959,100,100,12,15200
5960,100,0,18,15200
5961,100,150,21,15350
5962,100,-100,18,15250
5963,100,100,18,15350
5964,100,-100,19,15250
5965,100,100,19,15350
5966,100,100,20,15450
5967,100,100,17,15550
5968,200,200,16,15750
5969,100,-100,14,15650
5970,100,-100,16,15550
5971,100,-100,16,15450
5972,100,-100,23,15350
5973,100,100,19,15450
5974,100,100,20,15550
5975,100,100,20,15650
5976,200,0,20,15650
5977,100,100,20,15750
5978,100,-100,23,15650
5979,100,100,17,15750
5980,100,-100,13,15650
5981,100,0,17,15650
5982,100,100,14,15750
5983,100,-100,15,15650
5984,100,100,20,15750
5985,100,-100,22,15650
5986,100,-100,17,15550
5987,100,100,21,15650
5988,100,-100,20,15550
5989,100,100,21,15650
5990,100,100,19,15750
5991,100,100,19,15850
5992,100,-100,17,15750
5993,100,-100,22,15650
5994,100,100,21,15750
5995,100,-100,18,15650
5996,100,0,20,15650
5997,100,100,18,15750
5998,100,100,14,15850
5999,100,-100,17,15750
6000,100,-100,17,15650
6001,100,-100,23,15550
6002,100,-100,19,15450
6003,100,-100,13,15350
6004,100,0,17,15350
6005,100,-100,16,15250
6006,100,-100,12,15150
6007,100,150,21,15300
6008,100,100,21,15400
6009,200,-200,12,15200
6010,100,-100,17,15100
6011,100,100,20,15200
6012,200,200,20,15300
6013,100,0,18,15400
6014,100,-100,18,15300
6015,100,100,20,15400
6016,200,-200,16,15200
6017,100,0,19,15200
6018,100,100,19,15300
6019,200,0,18,15300
6020,100,-100,18,15200
6021,100,-100,22,15100
6022,100,0,20,15100
6023,100,-100,8,15000
6024,200,200,12,15200
6025,100,-100,24,15100
6026,100,-100,13,15000
6027,100,100,20,15100
6028,100,-100,15,15000
6029,100,-100,25,14900
6030,100,100,18,15000
6031,100,100,17,15100
6032,100,100,18,15200
6033,100,-100,17,15100
6034,100,-100,13,15000
6035,100,-100,12,14900
6036,200,200,21,15100
6037,100,-100,22,14900
6038,100,100,21,15100
6039,100,0,20,15100
6040,100,-100,12,15000
6041,100,100,20,15100
6042,100,-100,17,15000
6043,100,100,21,15100
6044,100,100,20,15200
6045,200,200,19,15400
6046,100,100,17,15500
6047,100,0,20,15500
6048,100,-100,13,15400
6049,100,-100,18,15300
6050,100,100,20,15400
6051,100,-100,17,15300
6052,100,-100,18,15200
6053,100,100,17,15300
6054,100,100,17,15400
6055,100,-100,19,15300
6056,100,-100,23,15200
6057,100,100,18,15300
6058,100,100,15,15400
6059,100,0,20,15400
6060,100,100,19,15500
6061,100,100,18,15600
6062,100,100,18,15700
6063,100,100,17,15800
6064,100,100,19,15900
6065,100,-100,12,15800
6066,100,-100,20,15700
6067,100,150,21,15850
6068,100,100,19,15950
6069,100,100,18,15850
6070,200,200,17,16250
6071,100,100,20,16350
6072,200,-200,15,16150
6073,100,150,21,16300
6074,100,-100,17,16200
6075,100,100,19,16300
6076,100,-100,12,16200
6077,100,-100,26,16100
6078,100,0,18,16100
6079,100,100,21,16100
6080,100,100,19,16300
6081,100,-100,17,16200
6082,200,-200,17,16000
6083,100,150,21,16150
6084,100,100,20,16250
6085,200,200,21,16450
6086,100,100,17,16550
6087,100,0,18,16550
6088,100,-100,18,16450
6089,100,-100,16,16350
6090,100,100,18,16450
6091,100,-100,22,16350
6092,100,150,21,16500
6093,100,100,20,16600
6094,100,100,13,16700
6095,200,200,21,16900
6096,100,150,21,17050
6097,100,150,21,17200
6098,100,100,13,17300
6099,100,100,18,17400
6100,100,-100,10,17300
6101,100,100,21,17400
6102,100,100,19,17500
6103,200,200,13,17700
6104,100,100,20,17800
6105,100,-100,22,17700
6106,200,200,21,17900
6107,100,-100,15,17800
6108,100,-100,23,17700
6109,100,100,20,17800
6110,100,-100,24,17700
6111,100,100,19,17800
6112,100,100,18,17900
6113,100,-100,16,17800
6114,200,200,17,18000
6115,100,100,18,18100
6116,100,-100,13,18000
6117,100,-100,15,17900
6118,100,-100,24,17800
6119,100,-100,26,17700
6120,200,-200,13,17400
6121,100,0,19,17500
6122,100,100,20,17600
6123,100,0,17,17600
6124,100,-100,13,17500
6125,100,100,17,17600
6126,100,100,17,17700
6127,100,0,20,17700
6128,100,150,21,17850
6129,100,-100,22,17750
6130,100,0,20,17750
6131,100,0,19,17750
6132,100,-100,26,17650
6133,100,0,18,17650
6134,100,-100,16,17550
6135,100,100,17,17650
6136,200,-200,16,17450
6137,100,100,13,17550
6138,200,200,21,17750
6139,200,200,16,17950
6140,100,100,18,18050
6141,200,-200,15,17850
6142,100,100,17,17950
6143,100,-100,17,17850
6144,100,150,21,18000
6145,100,100,19,18100
6146,100,-100,24,18000
6147,100,-100,18,17900
6148,100,100,18,18000
6149,100,100,18,18100
6150,100,100,13,18200
6151,100,100,21,18300
6152,100,-100,22,18200
6153,100,-100,22,18100
6154,100,-100,14,18000
6155,100,100,17,18100
6156,100,-100,20,18000
6157,100,-100,17,17900
6158,200,200,16,18100
6159,100,100,20,18200
6160,100,100,18,18300
6161,100,100,21,18400
6162,100,-100,15,18300
6163,100,-100,13,18200
6164,100,100,19,18300
6165,100,-100,24,18200
6166,100,0,20,18200
6167,100,150,21,18350
6168,100,-100,26,18250
6169,100,-100,20,18150
6170,100,-100,23,18050
6171,100,-100,26,17950
6172,200,0,20,17950
6173,100,100,19,18050
6174,100,100,20,18150
6175,100,100,20,18250
6176,100,-100,24,18150
6177,200,-200,20,17950
6178,100,0,17,17950
6179,100,-100,23,17850
6180,100,-100,18,17750
6181,200,-200,16,17550
6182,100,-100,17,17450
6183,100,100,20,17550
6184,100,-100,8,17450
6185,100,-100,26,17350
6186,100,-100,17,17250
6187,100,0,17,17250
6188,200,200,16,17450
6189,100,-100,24,17350
6190,100,100,20,17450
6191,100,100,20,17550
6192,100,-100,26,17450
6193,100,-100,19,17350
6194,100,100,19,17450
6195,100,100,18,17550
6196,100,100,15,17650
6197,100,-100,14,17550
6198,100,150,21,17700
6199,100,-100,17,17600
6200,100,100,21,17700
6201,100,100,21,17800
6202,100,-100,26,17700
6203,100,-100,23,17600
6204,100,-100,22,17500
6205,100,100,17,17600
6206,200,200,21,17800
6207,100,100,19,17900
6208,100,100,13,18000
6209,100,100,19,18100
6210,100,-100,26,18000
6211,100,150,21,18150
6212,100,-100,20,18050
6213,100,-100,20,17950
6214,100,-100,17,17850
6215,100,100,17,17950
6216,100,100,20,18050
6217,100,100,17,18150
6218,100,0,17,18150
6219,100,-100,18,18050
6220,100,100,19,18150
6221,100,-100,23,18050
6222,100,100,19,18150
6223,100,100,18,18250
6224,100,100,19,18050
6225,200,200,21,18450
6226,100,-100,13,18450
6227,100,-100,17,18350
6228,100,-100,25,18250
6229,100,100,18,18350
6230,100,-100,14,18050
6231,100,-100,13,18050
6232,100,100,18,18250
6233,100,-100,14,18150
6234,200,0,21,18150
6235,100,-100,17,18050
6236,200,200,20,18250
6237,200,-200,17,18050
6238,100,100,20,18150
6239,100,-100,17,18050
6240,100,-100,17,17950
6241,100,-100,17,17850
6242,100,-100,22,17750
6243,100,100,21,17850
6244,100,-100,25,17750
6245,200,0,18,17750
6246,100,-100,19,17650
6247,100,-100,15,17550
6248,100,100,20,17650
6249,100,-100,18,17550
6250,100,-100,17,17450
6251,100,100,20,17550
6252,100,-100,18,17450
6253,100,-100,24,17350
6254,100,0,20,17350
6255,100,100,14,17450
6256,100,100,18,17550
6257,100,-100,13,17450
6258,100,-100,12,17350
6259,100,100,20,17450
6260,200,200,20,17650
6261,100,-100,24,17550
6262,100,0,20,17550
6263,100,-100,15,17450
6264,100,100,19,17550
6265,200,200,21,17750
6266,100,150,21,17900
6267,100,-100,24,17800
6268,100,-100,24,17700
6269,100,-100,23,17600
6270,100,-100,24,17500
6271,100,-100,22,17400
6272,200,200,20,17600
6273,100,-100,24,17500
6274,100,0,19,17500
6275,100,-100,13,17400
6276,100,100,20,17500
6277,100,-100,19,17400
6278,100,-100,17,17300
6279,100,100,21,17400
6280,100,150,21,17550
6281,100,-100,22,17450
6282,200,200,12,17550
6283,100,100,15,17750
6284,100,-100,17,17550
6285,100,-100,16,17550
6286,100,-100,25,17450
6287,100,100,20,17550
6288,100,150,21,17700
6289,100,100,17,17800
6290,200,0,21,17800
6291,100,150,21,17950
6292,100,100,13,18050
6293,100,-100,23,17950
6294,100,-100,17,17850
6295,100,-100,18,17750
6296,100,-100,17,17650
6297,100,100,19,17750
6298,100,100,19,17850
6299,100,-100,24,17750
6300,100,-100,20,17650
6301,100,100,16,17750
6302,100,0,17,17750
6303,100,-100,17,17650
6304,100,0,20,17650
6305,200,-200,12,17450
6306,100,100,20,17550
6307,100,100,20,17650
6308,100,100,19,17750
6309,100,0,20,17750
6310,100,100,19,17850
6311,100,100,21,17950
6312,100,100,20,18050
6313,100,-100,17,17650
6314,200,200,21,18050
6315,100,-100,16,18050
6316,100,-100,12,17950
6317,100,100,20,18050
6318,100,-100,12,17950
6319,100,100,20,18050
6320,100,100,17,18150
6321,100,-100,15,17850
6322,200,-200,11,17850
6323,100,100,12,17750
6324,200,200,17,18150
6325,100,-100,25,18050
6326,100,0,19,18050
6327,200,-200,6,17850
6328,100,100,20,17950
6329,100,-100,25,17850
6330,100,0,18,17850
6331,100,0,17,17850
6332,100,-100,26,17750
6333,200,-200,17,17550
6334,100,100,18,17550
6335,100,100,19,17750
6336,100,-100,18,17650
6337,100,-100,23,17550
6338,100,100,21,17650
6339,100,100,19,17750
6340,100,100,20,17850
6341,100,100,18,17950
6342,100,100,20,18050
6343,100,100,20,18150
6344,100,-100,22,18050
6345,100,150,21,18200
6346,100,-100,22,18100
6347,100,-100,17,18000
6348,100,100,15,18100
6349,100,-100,15,18000
6350,100,-100,19,17900
6351,100,-100,12,17800
6352,100,-100,17,17700
6353,100,-100,18,17600
6354,100,0,17,17600
6355,100,-100,22,17500
6356,100,-100,14,17400
6357,100,-100,24,17300
6358,100,100,21,17300
6359,100,-100,16,17300
6360,100,100,19,17400
6361,100,0,20,17400
6362,200,-200,19,17200
6363,100,100,19,17300
6364,200,200,18,17500
6365,100,-100,22,17400
6366,100,0,17,17400
6367,100,100,21,17500
6368,100,0,19,17500
6369,100,-100,22,17400
6370,100,100,21,17500
6371,100,0,19,17500
6372,100,-100,23,17400
6373,100,-100,14,17300
6374,100,0,18,17300
6375,100,-100,19,17200
6376,200,200,14,17400
6377,200,-200,17,17200
6378,100,100,12,17300
6379,100,100,19,17300
6380,100,100,18,17500
6381,100,100,20,17600
6382,100,100,19,17700
6383,100,100,21,17800
6384,200,0,20,17800
6385,100,100,17,17900
6386,100,100,20,18000
6387,100,100,18,18100
6388,100,-100,16,18000
6389,100,-100,13,17900
6390,100,-100,19,17800
6391,100,-100,18,17700
6392,100,-100,20,17600
6393,100,150,21,17750
6394,100,0,18,17750
6395,100,-100,17,17650
6396,100,-100,18,17550
6397,100,100,20,17650
6398,100,150,21,17800
6399,100,-100,18,17700
6400,100,100,18,17800
6401,100,100,20,17900
6402,100,100,19,18000
6403,100,100,18,18100
6404,100,-100,16,18000
6405,100,100,18,18100
6406,200,200,21,18300
6407,100,100,17,18400
6408,100,-100,15,18300
6409,100,100,21,18400
6410,100,-100,20,18300
6411,100,-100,18,18200
6412,100,-100,9,18100
6413,100,100,18,18200
6414,100,100,20,18300
6415,100,-100,20,18200
6416,100,-100,14,18100
6417,100,-100,23,18000
6418,100,0,17,18000
6419,100,-100,25,17900
6420,100,100,16,18000
6421,100,100,19,18100
6422,100,-100,23,18000
6423,100,100,17,18100
6424,100,100,13,18200
6425,100,100,20,18300
6426,100,0,20,18300
6427,100,100,19,18400
6428,100,100,20,18500
6429,200,0,17,18500
6430,100,0,20,18500
6431,100,-100,17,18400
6432,100,-100,17,18300
6433,100,-100,15,18200
6434,100,-100,19,18100
6435,100,100,20,18200
6436,100,-100,23,18100
6437,200,200,20,18300
6438,200,200,20,18500
6439,100,-100,22,18400
6440,100,100,18,18500
6441,100,-100,16,18400
6442,100,100,18,18500
6443,100,-100,14,18300
6444,100,-100,17,18300
6445,100,100,20,18400
6446,100,-100,15,18300
6447,100,-100,19,18200
6448,100,0,17,18200
6449,100,100,18,18300
6450,100,-100,23,18200
6451,100,-100,25,18100
6452,100,-100,13,18000
6453,100,150,21,18150
6454,100,-100,17,18050
6455,100,100,20,18150
6456,200,-200,15,17950
6457,100,100,18,18050
6458,100,-100,18,17950
6459,100,-100,23,17850
6460,100,-100,18,17750
6461,100,-100,14,17650
6462,100,100,20,17750
6463,100,-100,24,17650
6464,100,-100,18,17550
6465,100,-100,19,17450
6466,100,-100,14,17350
6467,100,100,21,17450
6468,100,100,20,17550
6469,100,100,20,17650
6470,100,-100,20,17550
6471,100,100,14,17650
6472,100,100,19,17750
6473,100,0,20,17750
6474,100,100,20,17850
6475,100,100,17,17950
6476,100,100,20,18050
6477,100,-100,26,17950
6478,100,100,20,18050
6479,100,-100,14,17950
6480,100,100,21,18050
6481,100,-100,17,17950
6482,100,100,20,18050
6483,100,100,20,18150
6484,100,100,16,18250
6485,100,100,15,18350
6486,200,200,21,18550
6487,100,-100,23,18450
6488,100,-100,16,18350
6489,100,100,15,18450
6490,100,100,18,18550
6491,100,-100,24,18450
6492,100,-100,17,18350
6493,100,-100,24,18250
6494,100,-100,17,18150
6495,100,-100,18,18050
6496,100,0,20,18050
6497,200,200,21,18250
6498,100,100,19,18350
6499,100,-100,14,18250
6500,100,-100,16,18150
6501,100,-100,23,18050
6502,100,100,19,18150
6503,100,100,20,18250
6504,100,100,20,18350
6505,100,-100,22,18250
6506,100,100,21,18350
6507,100,100,15,18450
6508,100,-100,26,18350
6509,100,0,17,18350
6510,100,100,20,18450
6511,100,-100,24,18350
6512,100,0,20,18350
6513,200,200,13,18550
6514,100,-100,17,18450
6515,100,-100,12,18350
6516,200,200,19,18550
6517,200,-200,15,18350
6518,100,-100,23,18250
6519,100,100,17,18350
6520,100,-100,23,18250
6521,100,-100,22,18150
6522,100,100,20,18250
6523,100,100,20,18350
6524,100,-100,19,18250
6525,100,0,19,18250
6526,100,-100,22,18150
6527,100,100,20,18250
6528,200,-200,19,18050
6529,100,100,19,18150
6530,200,200,19,18350
6531,100,-100,19,18250
6532,100,100,12,18350
6533,100,0,20,18350
6534,100,100,17,18450
6535,100,100,20,18550
6536,100,-100,19,18150
6537,100,-100,14,18150
6538,200,-200,14,18150
6539,100,0,17,18050
6540,100,100,21,18250
6541,100,100,14,18350
6542,100,100,12,18450
6543,100,0,19,18450
6544,100,100,20,18550
6545,100,-100,17,18450
6546,100,100,17,18550
6547,200,-200,15,18350
6548,100,100,19,18450
6549,100,-100,19,18350
6550,100,150,21,18500
6551,100,100,20,18600
6552,100,-100,14,18500
6553,100,-100,16,18400
6554,100,100,19,18500
6555,100,100,21,18600
6556,100,-100,14,18500
6557,100,-100,14,18400
6558,100,0,19,18400
6559,100,100,20,18500
6560,100,-100,26,18400
6561,100,0,17,18400
6562,100,100,12,18500
6563,100,-100,9,18400
6564,200,200,12,18600
6565,100,100,12,18700
6566,100,100,16,18800
6567,100,150,21,18950
6568,100,100,19,19050
6569,100,-100,24,18950
6570,100,150,21,19100
6571,100,100,17,19200
6572,100,-100,15,19100
6573,100,-100,25,19000
6574,100,100,15,19100
6575,100,-100,15,19000
6576,100,100,19,19100
6577,100,-100,17,19000
6578,100,0,18,19000
6579,100,100,16,19100
6580,100,0,20,19100
6581,200,200,21,19300
6582,100,100,19,19400
6583,100,-100,15,19300
6584,100,-100,15,19200
6585,100,-100,16,19100
6586,100,150,21,19250
6587,100,0,19,19250
6588,100,150,21,19400
6589,100,100,20,19500
6590,100,150,21,19650
6591,100,-100,18,19550
6592,100,100,19,19650
6593,100,-100,6,19550
6594,100,-100,17,19450
6595,100,-100,25,19350
6596,100,100,20,19450
6597,200,200,15,19650
6598,100,100,20,19750
6599,100,-100,19,19650
6600,100,-100,19,19550
6601,100,-100,13,19450
6602,200,-200,12,19250
6603,100,100,15,19350
6604,100,0,17,19350
6605,100,150,21,19500
6606,100,-100,19,19400
6607,100,-100,20,19300
6608,100,-100,17,19200
6609,100,-100,19,19100
6610,100,-100,25,19000
6611,100,100,20,19100
6612,100,0,17,19000
6613,100,-100,14,19000
6614,100,100,19,19100
6615,100,-100,13,19000
6616,200,200,21,19200
6617,100,100,21,19300
6618,100,-100,15,19200
6619,100,0,17,19200
6620,200,200,16,19400
6621,100,-100,17,19300
6622,100,-100,13,19200
6623,100,-100,18,19100
6624,100,100,20,19200
6625,100,100,13,19300
6626,100,-100,24,19200
6627,100,-100,19,19100
6628,100,-100,19,19000
6629,100,-100,25,18900
6630,100,0,17,18900
6631,100,100,19,19000
6632,100,-100,17,18900
6633,100,100,16,19000
6634,100,-100,13,18900
6635,100,-100,13,18800
6636,100,-100,24,18700
6637,100,100,18,18800
6638,100,100,19,18900
6639,100,150,21,19050
6640,100,0,20,19050
6641,100,150,21,19200
6642,100,100,20,19300
6643,100,-100,25,19200
6644,100,150,21,19350
6645,100,-100,22,19250
6646,100,100,19,19350
6647,100,0,17,19350
6648,100,100,20,19450
6649,100,-100,22,19350
6650,100,100,16,19450
6651,200,200,18,19650
6652,200,200,21,19850
6653,100,100,16,19950
6654,100,100,18,20050
